step,time,dt,area_heaviside,area_sharp,area_loss_pct,interface_error,grad_err_max_band,grad_err_mean_band,sign_guard_hits
1960,6.69364,0.00224306,0.0611724,0.0611292,13.5199,0.104481,0.251115,0.0038035,0
1980,6.73827,0.00222141,0.0611267,0.0610927,13.5715,0.106346,0.273872,0.00403912,0
2000,6.78248,0.00220104,0.0610843,0.0610497,13.6324,0.109163,0.418295,0.00419974,0
2020,6.8263,0.00218186,0.0610463,0.0610115,13.6864,0.114182,0.335317,0.0042484,0
2040,6.86975,0.0021638,0.0610111,0.0609763,13.7362,0.119871,0.422509,0.00445812,0
2060,6.91284,0.00214678,0.0609769,0.0609447,13.7809,0.125141,0.380219,0.00449815,0
2080,6.95561,0.00213077,0.0609397,0.0609012,13.8424,0.129243,0.443812,0.00465275,0
2100,6.99806,0.00211568,0.0609006,0.0608681,13.8893,0.131533,0.447701,0.0047104,0
2120,7.04023,0.00210149,0.0608631,0.0608302,13.9428,0.131525,0.476617,0.0047554,0
2140,7.08211,0.00208814,0.0608285,0.0607983,13.9879,0.131493,0.466771,0.00503675,0
2160,7.12374,0.00207559,0.0607986,0.0607683,14.0305,0.131463,0.509064,0.00504643,0
2180,7.16513,0.00206381,0.0607698,0.0607361,14.076,0.131431,0.389476,0.00537006,0
2200,7.20629,0.00205276,0.0607399,0.0607101,14.1127,0.131405,0.421848,0.00513686,0
2220,7.24724,0.00204241,0.0607052,0.0606709,14.1682,0.131366,0.382075,0.00503479,0
2240,7.28798,0.00203274,0.0606667,0.0606352,14.2187,0.13133,0.245805,0.00491874,0
2260,7.32854,0.00202371,0.0606274,0.060593,14.2785,0.131288,0.287059,0.00498645,0
2280,7.36892,0.00201531,0.0605896,0.0605563,14.3303,0.131251,0.193537,0.00500807,0
2300,7.40915,0.00200751,0.0605534,0.0605254,14.3741,0.13122,0.15447,0.00522103,0
2320,7.44922,0.00200029,0.060519,0.0604807,14.4374,0.131175,0.11615,0.00535896,0
2340,7.48916,0.00199364,0.0604874,0.0604559,14.4724,0.131151,0.1024,0.00542204,0
2360,7.52896,0.00198754,0.0604556,0.0604256,14.5153,0.13112,0.115982,0.00558611,0
2380,7.56866,0.00198197,0.0604203,0.0603859,14.5714,0.13108,0.106409,0.00569113,0
2400,7.60824,0.00197693,0.0603833,0.0603487,14.6241,0.131043,0.0977984,0.00577785,0
2420,7.64773,0.0019724,0.0603468,0.0603145,14.6725,0.131009,0.0910997,0.0058554,0
2440,7.68714,0.00196837,0.0603099,0.060276,14.7269,0.125726,0.085946,0.00587868,0
2460,7.72647,0.00196483,0.0602722,0.0602371,14.7819,0.11545,0.0551798,0.005715,0
2480,7.76573,0.00196178,0.0602348,0.0602037,14.8292,0.102154,0.0407079,0.00548238,0
2500,7.80494,0.00195921,0.0601998,0.0601726,14.8732,0.0869609,0.0277205,0.00518942,0
2520,7.8441,0.0019571,0.060163,0.060132,14.9306,0.0705275,0.0226154,0.0049105,0
2540,7.88322,0.00195547,0.0601215,0.0600905,14.9894,0.0533479,0.0226162,0.00462306,0
2560,7.92232,0.0019543,0.0600775,0.0600464,15.0517,0.0358124,0.0230468,0.00443119,0
2580,7.9614,0.00195359,0.0600315,0.059998,15.1202,0.0186964,0.0239505,0.00422731,0
2600,8,0.00148757,0.0599854,0.0599522,15.1849,0.0158253,0.0249166,0.00388796,0
