step,time,dt,area_heaviside,area_sharp,area_loss_pct,interface_error,grad_err_max_band,grad_err_mean_band,sign_guard_hits
1060,2.07031,0.00195312,0.0757985,0.0750757,-6.21037,0.118987,0.990406,0.116096,0
1080,2.10938,0.00195312,0.0759198,0.075249,-6.45559,0.119238,0.975636,0.116318,0
1100,2.14844,0.00195312,0.076064,0.0754175,-6.69391,0.119578,0.983473,0.116493,0
1120,2.1875,0.00195312,0.076232,0.0755322,-6.85624,0.119785,0.974095,0.116158,0
1140,2.22656,0.00195312,0.076414,0.0757446,-7.15673,0.120276,0.972913,0.115554,0
1160,2.26562,0.00195312,0.0766035,0.0759448,-7.43995,0.120784,0.973471,0.114788,0
1180,2.30469,0.00195312,0.0767995,0.0761572,-7.74044,0.121328,0.962935,0.114336,0
1200,2.34375,0.00195312,0.0770064,0.0763477,-8.00984,0.122017,0.962373,0.114101,0
1220,2.38281,0.00195312,0.0771167,0.0764233,-8.11691,0.122693,0.991966,0.113945,0
1240,2.42188,0.00195312,0.0772076,0.0765771,-8.3345,0.123579,0.9961,0.110043,0
1260,2.46094,0.00195312,0.0772995,0.0766748,-8.47266,0.124424,0.979185,0.112991,0
1280,2.5,0.00195312,0.0773164,0.0766992,-8.5072,0.125273,0.955498,0.111237,0
1300,2.53906,0.00195312,0.0773157,0.0767334,-8.55555,0.126411,0.988055,0.108828,0
1320,2.57812,0.00195312,0.0773184,0.0766724,-8.46921,0.127761,0.98815,0.108248,0
1340,2.61719,0.00195312,0.0773245,0.0767505,-8.57973,0.129573,0.985418,0.107019,0
1360,2.65625,0.00195312,0.0773206,0.0767407,-8.56591,0.131936,0.98144,0.106927,0
1380,2.69531,0.00195312,0.0771809,0.0766089,-8.3794,0.134587,0.974645,0.101985,0
1400,2.73438,0.00195312,0.0770964,0.0764307,-8.12727,0.137388,0.962951,0.100806,0
1420,2.77344,0.00195312,0.0770469,0.0764844,-8.20326,0.140225,0.98324,0.0945237,0
1440,2.8125,0.00195312,0.0769632,0.0764282,-8.12382,0.142644,0.992752,0.0949167,0
1460,2.85156,0.00195312,0.0767536,0.0762061,-7.80951,0.144561,0.934236,0.0891373,0
1480,2.89062,0.00195312,0.0765771,0.0760474,-7.58501,0.146057,0.979006,0.0853092,0
1500,2.92969,0.00195312,0.0763698,0.0758545,-7.31215,0.146577,0.954884,0.0802229,0
1520,2.96875,0.00195312,0.0762358,0.0756982,-7.09111,0.146421,0.969866,0.0782536,0
1540,3.00781,0.00195312,0.0762327,0.0757422,-7.15328,0.146465,0.95494,0.0704351,0
1560,3.04688,0.00195312,0.0760327,0.0755078,-6.8217,0.14623,0.965582,0.0618015,0
1580,3.08594,0.00195312,0.0759044,0.0753564,-6.60756,0.146079,0.970628,0.0625635,0
1600,3.125,0.00195312,0.0757982,0.0752295,-6.42796,0.145952,0.983027,0.0602299,0
1620,3.16406,0.00195312,0.0755582,0.0750635,-6.1931,0.145786,0.93778,0.0440954,0
1640,3.20312,0.00195312,0.0753344,0.0748047,-5.82698,0.145527,0.976199,0.0402921,0
1660,3.24219,0.00195312,0.0752082,0.0747119,-5.69574,0.145435,0.957742,0.0404362,0
1680,3.28125,0.00195312,0.0750281,0.0744849,-5.37453,0.145208,0.820053,0.025441,0
1700,3.32031,0.00195312,0.0749949,0.074458,-5.33653,0.145181,0.629541,0.0259239,0
1720,3.35938,0.00195312,0.0748797,0.0744092,-5.26746,0.145132,0.463238,0.0146012,0
1740,3.39844,0.00195312,0.0747603,0.0742261,-5.00841,0.144949,0.548405,0.0138878,0
1760,3.4375,0.00195312,0.0746692,0.0741602,-4.91516,0.144883,0.4995,0.0152386,0
1780,3.47656,0.00195312,0.0746323,0.0741724,-4.93243,0.144895,0.486189,0.0108635,0
1800,3.51562,0.00195312,0.0745655,0.074043,-4.74937,0.144766,0.486838,0.0107351,0
1820,3.55469,0.00195312,0.0745343,0.0740479,-4.75628,0.144771,0.421629,0.0118083,0
1840,3.59375,0.00195312,0.0745191,0.0739868,-4.66993,0.144709,0.520889,0.0113581,0
1860,3.63281,0.00195312,0.074463,0.0739185,-4.57323,0.143137,0.581737,0.0124807,0
1880,3.67188,0.00195312,0.0744203,0.0738965,-4.54214,0.138525,0.441385,0.0132771,0
1900,3.71094,0.00195312,0.0744008,0.073894,-4.53869,0.129651,0.348772,0.0153354,0
1920,3.75,0.00195312,0.0743418,0.0738184,-4.43162,0.117119,0.405743,0.0167673,0
1940,3.78906,0.00195312,0.0742846,0.0737524,-4.33836,0.101931,0.354033,0.0196426,0
1960,3.82812,0.00195312,0.0742769,0.0737622,-4.35218,0.0849292,0.335123,0.0194363,0
1980,3.86719,0.00195312,0.0742414,0.0737476,-4.33145,0.0665942,0.361627,0.0189887,0
2000,3.90625,0.00195312,0.0742221,0.0736743,-4.22784,0.0474731,0.398648,0.0221565,0
2020,3.94531,0.00195312,0.07413,0.0736572,-4.20366,0.0285254,0.451817,0.0240993,0
2040,3.98438,0.00195312,0.0740865,0.0735742,-4.08623,0.0138037,0.457881,0.0252676,0
2048,4,0.00195312,0.0741414,0.0735913,-4.1104,0.0137915,0.467037,0.0238068,0
