step,time,dt,area_heaviside,area_sharp,area_loss_pct,interface_error,grad_err_max_band,grad_err_mean_band,sign_guard_hits
1020,512.303,0.502258,585.426,584.878,-0.45868,1123.64,0.0828194,0.00144809,0
1040,522.348,0.502258,585.505,584.947,-0.470704,1062.41,0.0621821,0.00142665,0
1060,532.393,0.502258,585.586,585.028,-0.484444,984.533,0.0644927,0.00147194,0
1080,542.438,0.502258,585.67,585.12,-0.500332,892.98,0.0544932,0.00144813,0
1100,552.484,0.502258,585.758,585.253,-0.52309,796.482,0.0742958,0.00150584,0
1120,562.529,0.502258,585.846,585.337,-0.53769,776.523,0.064095,0.00141883,0
1140,572.574,0.502258,585.933,585.39,-0.546707,804.025,0.0640701,0.00140163,0
1160,582.619,0.502258,586.017,585.47,-0.560448,805.785,0.0655833,0.00145744,0
1180,592.664,0.502258,586.096,585.605,-0.583636,706.86,0.058656,0.00140649,0
1200,602.709,0.502258,586.169,585.62,-0.586212,561.395,0.0524665,0.00137135,0
1220,612.755,0.502258,586.23,585.7,-0.599953,371.385,0.0591732,0.00136685,0
1240,622.8,0.502258,586.273,585.67,-0.5948,141.6,0.0580872,0.00146053,0
1251,628,0.177737,586.293,585.75,-0.608541,33.125,0.0615991,0.00138579,0
